@relation 'librossa_features_2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T 0.045 -N -1'

@attribute pitch_q3 numeric
@attribute pitch_median numeric
@attribute pitch_mean numeric
@attribute pitch_q1 numeric
@attribute spectral_centroid_q1 numeric
@attribute mfcc_3_mean numeric
@attribute pitch_shimmer numeric
@attribute mfcc_3_q1 numeric
@attribute spectral_flatness_q1 numeric
@attribute pitch_jitter numeric
@attribute pitch_range numeric
@attribute mfcc_1_delta_min numeric
@attribute pitch_iqr numeric
@attribute mfcc_3_q3 numeric
@attribute mfcc_2_mean numeric
@attribute spectral_flatness_median numeric
@attribute spectral_rolloff_q1 numeric
@attribute mfcc_2_q3 numeric
@attribute mfcc_3_median numeric
@attribute pitch_max numeric
@attribute spectral_centroid_mean numeric
@attribute mfcc_3_min numeric
@attribute mfcc_5_min numeric
@attribute spectral_centroid_median numeric
@attribute energy_q1 numeric
@attribute mfcc_4_min numeric
@attribute mfcc_2_iqr numeric
@attribute zcr_q1 numeric
@attribute pitch_std_dev numeric
@attribute mfcc_4_mean numeric
@attribute mfcc_2_max numeric
@attribute mfcc_4_q1 numeric
@attribute zcr_std_dev numeric
@attribute mfcc_2_median numeric
@attribute mfcc_1_delta_skewness numeric
@attribute spectral_centroid_min numeric
@attribute spectral_contrast_1_mean numeric
@attribute mfcc_2_q1 numeric
@attribute spectral_bandwidth_median numeric
@attribute mfcc_6_std_dev numeric
@attribute mfcc_3_max numeric
@attribute energy_min numeric
@attribute zcr_q3 numeric
@attribute mfcc_13_std_dev numeric
@attribute mfcc_3_jitter numeric
@attribute mfcc_2_jitter numeric
@attribute mfcc_6_delta_std_dev numeric
@attribute zcr_iqr numeric
@attribute mfcc_1_jitter numeric
@attribute zcr_range numeric
@attribute mfcc_2_delta_jitter numeric
@attribute mfcc_2_std_dev numeric
@attribute mfcc_2_delta2_std_dev numeric
@attribute mfcc_6_delta_shimmer numeric
@attribute mfcc_13_range numeric
@attribute mfcc_6_min numeric
@attribute spectral_bandwidth_q1 numeric
@attribute mfcc_6_delta2_shimmer numeric
@attribute mfcc_1_delta2_shimmer numeric
@attribute mfcc_2_delta2_max numeric
@attribute mfcc_4_q3 numeric
@attribute emotion {negative,positive,neutral}

@data
-0.62641,-0.627743,-0.664791,-0.575276,-1.205333,1.805325,-0.073521,1.809751,-0.991737,-0.304573,0.282678,-0.10683,-0.50154,1.54768,1.654466,-0.785267,-1.35921,1.76464,2.029015,0.116986,-1.5959,0.705616,-1.126277,-1.59065,0.224889,2.549112,0.661223,-1.543921,-0.336533,0.979584,1.035203,1.442594,-0.886853,1.161595,-1.901104,-0.400192,1.170403,2.158535,-0.318057,1.463561,0.729,0.7865,-1.234427,-1.371919,-0.314204,0.340528,1.658897,-1.023506,-0.772623,-0.900258,1.2894,1.002232,1.642801,1.760197,-0.767889,-0.211474,-1.608352,1.971294,-1.714158,1.875226,0.158925,negative
-0.665315,-0.612316,-0.761761,-0.685969,-1.298756,1.571419,-0.714102,1.140629,-0.993358,-0.68343,-1.007858,1.109318,-0.37017,1.691697,1.864323,-0.785847,-1.38428,1.8644,1.533403,-1.179417,-1.701864,0.778953,-0.820025,-1.598999,-0.207015,0.748676,1.238709,-1.543921,-0.86478,0.814769,1.559434,0.640213,-1.025625,1.788302,-0.506896,-0.198194,1.368868,1.773103,-1.33007,1.264448,0.575912,0.215813,-1.284088,-0.686239,0.795094,0.920317,1.980649,-1.080919,0.139913,-0.582822,1.592735,1.444906,1.169116,2.469588,-0.241555,-0.697754,-1.693483,1.698929,-0.677157,1.468846,-0.113955,negative
-0.777159,-0.689417,-0.719798,-0.869835,-1.269085,1.90074,0.542352,1.22442,-1.002007,-0.307786,1.253553,0.350426,-0.283782,2.398541,1.721542,-0.785943,-1.418303,1.824888,1.75772,1.037477,-1.608493,1.47652,-0.882767,-1.6221,0.005355,0.105076,2.043738,-1.228565,0.613173,0.971782,1.465777,0.723441,-1.01806,2.309002,-1.263781,-0.593051,1.291243,0.954486,-1.999563,2.146686,1.339072,0.226403,-1.21851,-0.724747,0.60812,1.259357,2.369221,-1.087544,-0.179002,-0.709407,2.323857,1.741543,1.872868,1.963703,-0.51834,-1.613735,-2.016565,1.664748,-1.364168,1.448069,0.78524,negative
-0.414021,-0.435936,-0.280169,-0.504171,-1.434844,1.253228,1.767724,0.874725,-1.006534,1.258649,1.787757,0.135914,-0.062775,1.427797,1.658959,-0.786185,-1.491722,1.663162,1.065343,1.480418,-1.592406,1.588697,-0.878953,-1.66471,1.221887,0.511528,1.411244,-1.172251,1.433949,1.566023,1.571162,1.032895,-1.299485,1.915567,-0.735365,-0.743541,1.437022,1.29399,-1.683375,2.367908,0.364102,0.310242,-1.256074,0.374747,1.141044,2.145209,2.30208,-1.145692,0.406513,-1.278064,3.129922,1.977377,2.618545,2.826464,0.128107,-1.463035,-2.175524,2.20604,-0.259404,1.718775,1.278806,positive
-0.612243,-0.668793,-0.559053,-0.624649,-1.087119,0.377146,0.657918,-0.270577,-0.997235,-0.041994,0.842474,0.640155,-0.354949,0.852956,2.114312,-0.785648,-1.171187,1.76403,0.787258,0.588425,-1.749079,0.456485,0.511312,-1.498604,0.274013,-0.796966,1.345287,-1.006126,0.655932,-0.568225,1.255173,-1.102524,-1.391881,2.553447,-0.123305,0.050446,1.27162,1.514855,-1.920796,0.232087,-0.318924,0.049495,-1.188586,-0.846306,0.292031,0.591234,0.015933,-1.111098,-0.050082,-1.566288,0.604029,0.80051,0.499245,0.127154,-0.698603,-0.169072,-1.940698,0.20846,-0.877036,-0.466893,-0.328741,positive
-0.182432,-0.037489,-0.301411,-0.232194,-1.1039,1.163737,-0.521947,0.92309,-0.992292,-0.331534,-0.693105,-0.617899,-0.005897,1.199184,1.852931,-0.78531,-1.126419,1.845486,1.539334,-0.884759,-1.783929,1.286754,-1.101788,-1.547894,-0.116814,0.292499,1.569179,-1.543921,-0.258634,0.570312,1.715128,0.280953,-1.311149,1.280136,-1.428409,-0.120338,1.255449,1.43281,-1.12806,2.423822,0.719075,0.360886,-1.262441,-1.098364,0.551112,0.814397,1.335438,-1.055893,-0.039465,-1.585763,1.428378,1.555993,0.810908,0.839361,-1.398605,-1.400328,-1.837174,2.327043,-0.945044,0.137161,0.208267,positive
-0.505304,-0.683806,-0.74458,-0.889096,-1.151296,1.324234,-0.672166,1.077398,-0.993084,-0.632065,-0.683602,0.67712,0.516906,1.24176,1.498958,-0.785037,-1.25535,2.04187,1.485833,-0.933911,-1.324419,1.34043,-0.511828,-1.532599,-0.08779,0.505808,2.59865,-1.206039,-0.394797,0.813802,1.128613,0.836546,-1.022695,1.046808,-0.647789,-0.360721,1.075294,0.774919,-0.528947,1.745465,0.372598,0.090474,-0.942828,-0.300228,0.9311,2.362505,2.761084,-0.774718,-0.368103,-1.326751,2.27706,1.718293,1.919247,1.789497,-0.704898,-1.084131,-1.891518,1.569975,-0.971096,1.254754,0.812934,positive
-0.573103,-0.614409,-0.545333,-0.577264,-1.235056,1.410719,1.071771,0.984964,-0.990597,0.45675,1.190389,0.640067,-0.348416,1.75948,1.295663,-0.785082,-1.43442,1.352954,1.648903,0.864547,-1.443418,0.570595,-0.363463,-1.541904,0.101662,-0.131356,1.365707,-1.206039,0.633742,0.9767,0.79153,0.980909,-0.878229,1.584203,-1.446049,-0.370089,1.281726,0.848111,-1.340388,1.004567,1.243698,0.301634,-1.22806,-0.2769,1.361501,2.33549,1.178835,-1.104473,0.149497,-0.835992,2.201627,1.285813,2.148686,1.663459,-0.325437,-0.624886,-1.776959,2.784294,-0.609297,1.508826,0.78761,positive
-0.778645,-0.786975,-0.879574,-0.849324,-1.606475,1.201326,-0.914691,0.497054,-1.005373,-0.89278,-0.874571,-0.604823,-0.332396,1.904207,2.284184,-0.787103,-1.634978,2.266881,1.245333,-1.12325,-1.949008,0.35665,0.318173,-1.736419,1.526062,-0.147449,1.756315,-1.363717,-0.848421,1.562076,1.824333,0.955862,-1.561104,2.641529,-1.366868,-0.674396,1.697559,1.920798,-2.105375,2.033874,0.6135,0.478633,-1.307009,-0.305572,1.169978,1.107993,2.651846,-1.154525,0.768437,-1.920725,2.036302,1.897448,1.728059,2.31115,0.013736,-1.364131,-2.061487,1.358079,0.53709,1.92666,2.236126,positive
-0.567836,-0.738915,-0.764346,-0.848968,-1.226289,1.49206,-0.770953,1.621396,-0.991274,-0.701604,-0.704407,0.235183,0.25534,1.468998,1.257318,-0.785247,-1.405768,1.33192,1.366881,-0.950225,-1.402614,0.927862,-1.047396,-1.586031,-0.147051,0.491981,1.278631,-1.338376,-0.492064,1.171353,1.082228,1.322676,-0.921389,1.323414,-0.471533,-0.424831,1.289985,0.89679,-0.965975,0.53104,0.204327,0.168262,-1.19177,-0.79857,0.725827,2.024709,0.471039,-1.027923,-0.062158,-0.919732,2.365409,1.464967,2.112754,0.717503,-0.70353,-0.341662,-1.787091,1.239225,-0.496498,1.381981,1.097885,positive
-0.423541,-0.619799,-0.633239,-0.715254,-1.073988,1.327777,-0.536924,1.264299,-0.993611,-0.482301,-0.467367,1.499554,0.368271,1.118975,0.944352,-0.785133,-1.190884,1.432423,1.136526,-0.786989,-1.510349,1.035041,-0.195428,-1.56108,-0.370954,-0.395945,2.229498,-1.543921,-0.189827,-0.117004,0.76571,0.197535,-1.17585,0.738892,-0.295995,-0.032613,1.216182,0.161712,-0.247532,0.984182,0.65399,-0.005183,-1.163119,-0.538289,0.135899,0.918516,0.940511,-0.941068,-1.193225,-1.391017,0.625975,1.633402,0.156987,-0.200524,-0.425549,-0.665163,-1.961369,-0.022468,-2.081125,-0.20214,-0.121106,positive
-0.437966,-0.564948,-0.534521,-0.727879,-1.175714,1.025451,1.196636,0.448026,-0.999451,0.291408,1.347587,1.691656,0.355374,1.321821,1.860938,-0.785491,-1.328768,1.952007,1.469127,1.05043,-1.473264,0.592489,-0.358108,-1.579982,-0.231073,-1.210754,2.419224,-0.91884,0.738113,0.032986,1.416284,-0.537149,-1.179328,2.341579,1.226547,-0.136029,1.143674,0.801941,-1.844165,2.43499,0.819225,0.067253,-1.196863,-1.162984,0.330829,0.046078,1.623176,-1.143484,-0.730776,-1.200166,0.684397,1.694503,0.618054,1.831795,-0.993374,-1.944103,-1.995566,1.715696,-1.070538,0.538867,0.100934,positive
0.653214,-0.264217,0.270584,-0.60082,-1.161211,1.322259,1.510433,0.852726,-0.996684,1.237725,1.114643,0.722801,3.126125,1.417597,2.190591,-0.785626,-1.369954,2.045548,1.577577,1.007387,-1.700717,0.70884,-0.719321,-1.566212,-0.261476,-1.513443,2.102038,-1.37498,2.666797,-0.726281,1.425137,-0.640407,-1.069538,2.597311,0.041092,-0.168966,1.153569,1.24731,-1.952637,1.437081,1.016431,0.126764,-1.178399,-0.238546,0.637936,0.564752,1.179658,-1.002897,0.247427,-0.968419,0.792235,1.469518,0.59721,1.392687,-0.631905,-1.032825,-2.081649,2.463317,-0.462241,0.251522,-0.320693,positive
-0.680066,-0.842646,-0.803313,-0.925618,-1.474183,1.377193,0.30084,0.932388,-1.003181,-0.111117,1.275014,-1.135124,0.108204,1.593916,2.031451,-0.78606,-1.51321,2.012986,1.616836,0.973724,-1.813117,0.576738,-0.329773,-1.651401,0.745426,-0.367054,2.129902,-1.363717,0.132772,0.990409,1.389072,0.446842,-1.428688,2.093301,-0.463308,-0.752229,1.48874,1.169836,-1.877675,1.684971,1.458962,0.225493,-1.266261,-0.228097,1.278346,1.750771,1.600449,-1.107417,0.787259,-1.628607,1.907229,1.247697,1.618723,1.611495,0.320532,-2.147949,-1.964285,3.178125,0.469894,0.886279,1.415956,positive
-0.450889,-0.525693,-0.479186,-0.591443,-1.128155,0.872163,1.360055,0.407556,-0.984221,1.15382,1.230672,-0.121577,0.023507,1.390837,1.696828,-0.784673,-1.146117,1.543839,0.953473,0.910115,-1.494,0.810341,0.264997,-1.511707,0.110976,-0.121365,0.75132,-1.130016,0.627247,1.555743,1.020288,1.330578,-1.103783,1.766605,-0.036721,-0.303592,1.161396,1.726061,-1.385191,1.404575,0.831804,0.096208,-1.201956,-0.765492,1.066293,2.019641,0.917125,-1.094168,0.794634,-0.69967,1.266192,0.876362,1.63622,1.142079,-0.441392,-1.25224,-1.549296,1.704941,0.542057,2.548498,1.717517,positive
-0.134751,-0.285748,-0.234922,-0.581419,-1.08525,0.246363,0.968219,-0.400153,-0.984662,0.954282,1.316683,1.373218,0.884326,0.649853,1.421096,-0.784299,-1.104931,1.733261,-0.032313,1.043528,-1.422564,0.813925,-0.300607,-1.475192,-0.202525,0.180197,1.764362,-1.543921,1.183449,1.385402,1.038145,1.01943,-1.405274,1.086271,-0.784852,0.196641,1.336911,1.072639,-0.598715,1.846483,0.252978,0.223695,-1.230607,-0.391072,-0.061813,0.257126,1.344078,-1.01909,-0.033905,-1.68703,0.791909,1.403064,0.730253,1.49908,-0.4459,-0.561575,-1.554929,0.965118,-0.130842,0.389868,1.846759,positive
-0.668264,-0.71663,-0.670038,-0.739206,-1.144663,0.983656,0.224843,0.396816,-0.99158,-0.336906,1.760244,1.524177,-0.262984,1.173944,1.476261,-0.78528,-1.348466,1.323767,1.464527,1.476561,-1.53178,0.380366,-1.644187,-1.551168,0.553364,0.986824,1.131786,-1.070886,0.382105,2.20988,0.804067,1.856397,-1.0133,1.816804,-0.259478,-0.430567,1.183413,1.021916,-1.733826,1.656882,1.032482,0.128432,-1.238247,-0.658577,0.934114,1.355118,1.471955,-1.151581,0.177726,-1.015158,0.662775,0.692681,1.053709,0.954256,-0.408688,-0.854287,-1.571484,1.041946,-0.722594,0.767085,2.172422,positive
-0.367764,-0.593799,-0.542958,-0.863889,-1.175216,1.647643,0.691717,1.543388,-0.985392,0.543598,0.909402,1.480542,0.84622,1.690346,1.149445,-0.784712,-1.377117,0.999701,1.443552,0.590773,-1.498954,1.439564,-0.240532,-1.533388,-0.109637,-1.102237,0.836862,-1.175067,0.688828,1.261071,0.618967,1.393849,-1.114791,1.367812,0.098418,-0.446969,1.172972,0.788522,-1.116044,0.826534,1.248934,-0.012326,-1.242067,-0.01149,0.415378,0.98029,0.439943,-1.128763,0.094927,-1.155375,1.219656,0.095559,0.875631,0.555064,0.692978,-0.355911,-1.422702,1.417359,-0.765167,0.601146,1.189668,positive
-0.92611,-1.030569,-0.603893,-0.978838,-1.535909,1.812215,1.874024,1.277054,-1.004941,1.085171,1.297696,0.860901,-0.463287,2.265242,1.863682,-0.786704,-1.584838,1.827472,2.033361,0.954325,-1.834763,1.077017,-0.156771,-1.747975,1.92192,1.36603,0.953451,-1.49887,2.017613,2.609186,1.343886,1.625191,-1.574106,1.911987,-1.065184,-0.795094,1.590101,1.982947,-1.743335,2.287781,0.953321,0.562591,-1.327382,-0.639342,0.950183,2.116375,2.721692,-1.142748,0.246475,-1.971359,3.508526,2.026247,2.967647,2.761738,-0.952575,-1.824438,-1.797065,2.373813,-0.283166,2.818332,2.757996,neutral
-1.034858,-1.078472,-0.725955,-1.018714,-1.20706,0.601746,1.814075,0.166237,-0.994184,0.82225,1.835611,0.265092,-0.680423,1.115355,3.062142,-0.785607,-1.33414,2.624185,0.623377,1.524119,-1.940704,0.552409,0.716159,-1.619622,0.394001,-0.273227,1.5878,-1.397505,2.285578,0.073989,2.332937,-0.702333,-1.469784,3.27067,-0.895327,0.04201,1.050596,2.641981,-2.066612,0.293079,-0.219531,0.717097,-1.258621,0.149397,0.440296,0.574525,-0.092627,-1.089752,0.436706,-1.739612,0.978659,1.312213,0.766528,-0.351128,-0.064268,0.473175,-2.043945,0.331141,0.008251,0.928115,0.644897,neutral
-0.786524,-0.852864,-0.955029,-0.941765,-1.24939,1.531724,-0.925713,1.147509,-0.993644,-0.924563,-1.122746,-0.428279,-0.153981,1.505852,2.170183,-0.785839,-1.271466,2.214695,1.774776,-1.318456,-1.954935,1.655327,-0.908071,-1.61032,0.423025,0.449734,1.629751,-1.543921,-0.853593,1.390323,2.105462,1.610797,-1.519033,1.287584,-2.3508,-0.236666,1.137282,1.957505,-0.63124,1.124778,0.684769,1.109593,-1.314012,-0.995905,0.43925,0.261649,0.260693,-1.115514,-0.477955,-1.926568,0.83373,1.37722,0.408449,-0.03125,-1.255468,-0.223831,-1.785851,0.073882,-1.473472,-0.131804,1.024406,neutral
-0.904508,-1.029406,-0.922517,-1.04126,-1.3711,2.061575,1.065617,1.761346,-0.990796,0.557803,0.636159,0.43063,-0.267653,2.542883,1.837625,-0.785112,-1.438001,1.878352,2.205581,0.376287,-1.595728,1.074512,0.330283,-1.607343,0.00302,2.135218,1.337632,-1.442556,0.383489,1.212093,1.306642,1.590431,-1.369202,1.843243,-0.653738,-0.252252,1.013415,1.702136,-1.216243,2.107491,1.502287,0.411503,-1.287908,-0.389764,0.679972,2.674664,2.231761,-1.111834,0.427998,-1.591605,1.437638,1.268721,1.778299,1.339782,0.138877,-0.79533,-1.819114,2.118239,0.033236,0.792219,0.732787,neutral
-1.203696,-1.207589,-1.248122,-1.145596,-1.30556,2.566114,-0.676191,2.203145,-0.98614,-0.812579,-1.074221,0.807874,-0.876688,2.770741,1.308111,-0.785316,-1.38428,1.691441,2.274864,-1.380543,-1.460863,2.380393,-0.365164,-1.569967,-0.128419,0.265602,1.8301,-1.53829,-0.987665,1.093559,1.732389,1.038339,-1.430422,0.773079,-0.032732,-0.361429,1.132688,0.944995,-0.324982,1.23644,1.277272,0.314686,-1.290455,-0.638817,-0.003354,1.711278,1.754295,-1.089752,-0.494816,-1.692873,3.042351,1.871773,2.539404,2.195467,-0.702076,0.142954,-1.621438,2.764077,-0.975931,1.438751,1.569544,neutral
-0.91966,-0.983924,-0.624949,-0.943906,-1.751255,1.206432,3.366661,1.011477,-1.00574,3.448,1.728018,1.107794,-0.521013,1.364065,2.76814,-0.787286,-1.724513,2.470151,1.217457,1.363698,-2.194902,1.374477,1.089939,-1.934572,2.302628,0.016364,1.322365,-1.543921,2.140442,0.377148,1.770302,0.279299,-1.62884,2.760578,0.085312,-0.696018,1.851784,2.648728,-1.965505,-0.307797,1.024769,3.757759,-1.373223,0.398021,0.164792,1.902828,0.172337,-1.183968,0.864004,-2.018098,2.133322,1.333019,2.202134,-0.29224,0.513098,1.28944,-1.958857,-0.133041,0.350358,2.376115,0.468293,neutral
-0.969486,-1.066305,-0.837453,-1.158954,-1.334987,1.541117,1.872668,1.108581,-0.999348,0.895168,1.8441,0.714928,-0.193889,1.597361,2.102302,-0.786378,-1.493513,2.113073,1.726369,1.510985,-1.946079,1.174493,-0.728967,-1.699982,-0.024243,0.549413,1.894474,-1.543921,1.535076,1.039348,1.57778,1.049083,-1.487643,2.007315,-0.344844,-0.481967,1.398745,1.548699,-1.662649,1.83934,0.866209,0.316813,-1.245887,-0.390983,0.002404,0.478779,1.444075,-1.036756,-0.283003,-1.823352,1.382174,1.067369,1.158652,1.007284,0.310719,-0.549725,-1.864843,1.001539,-0.749441,1.309462,0.627443,neutral
-1.043464,-0.981648,-1.118667,-1.02769,-1.168124,1.182847,-0.767949,0.646993,-0.990066,-0.908484,-1.100005,0.969829,-0.68499,1.501158,1.703649,-0.78528,-1.198047,1.685836,1.640106,-1.404172,-1.678387,0.431219,0.353192,-1.578775,-0.030486,-0.662536,0.889545,-1.543921,-1.103056,1.593369,2.279779,1.409744,-1.303753,1.162903,-0.299757,-0.163062,1.129784,1.819874,-1.024404,0.62032,0.1884,0.461159,-1.304462,-0.499551,1.261595,1.405919,0.140429,-1.104473,0.026743,-1.492285,2.681672,1.59182,2.843434,0.500432,-0.275532,-0.076774,-1.580014,1.412018,-0.072867,2.444735,1.788888,neutral
-0.838841,-0.910864,-0.367479,-0.998223,-1.31343,1.650562,2.474455,1.654605,-0.99531,2.014902,1.815601,1.552489,-0.177633,1.604219,2.362352,-0.785315,-1.491722,2.191177,1.874743,1.544646,-1.879748,0.774287,-0.612161,-1.637061,-0.072481,-1.082132,1.21282,-1.476345,2.692821,1.181468,1.400583,0.990042,-1.355779,1.896026,0.528944,-0.260363,1.157589,2.31219,-1.664905,1.840238,1.029062,0.32171,-1.286635,-0.396423,0.311651,0.775056,2.055255,-1.101529,-0.010044,-1.371542,1.203123,0.787483,1.10136,2.238639,-0.265191,-1.586461,-1.980785,2.787125,-0.39499,1.143144,1.231567,neutral
-1.029545,-1.088893,-1.062903,-1.043725,-1.458931,2.300054,-0.033263,2.29544,-0.992151,-0.653342,0.35231,1.217286,-0.61137,2.553315,2.034889,-0.785517,-1.58842,1.602434,2.395408,0.037148,-1.835506,0.843273,0.298536,-1.659899,0.257737,1.197046,0.579029,-1.543921,-0.429979,1.324389,1.472512,1.495327,-1.181334,1.986718,0.234367,-0.381404,1.149456,1.980242,-1.639466,1.350318,1.368039,0.816882,-1.321016,-0.517023,0.671974,0.385542,1.280328,-1.123611,-0.388612,-1.021,0.780451,0.205461,0.569498,1.046343,-0.243073,-0.937902,-1.718724,1.415249,-1.120939,1.410065,1.089535,neutral
-1.076896,-1.070507,-0.674004,-1.058738,-1.373638,1.809198,1.802381,1.521948,-0.996835,0.924835,1.483006,0.788306,-0.711011,2.161903,1.874531,-0.785325,-1.549024,1.972853,1.866011,1.183488,-1.733679,1.044592,-1.233933,-1.650066,0.684276,-0.670409,1.416544,-1.493239,2.326061,1.778057,1.78016,1.407102,-1.543487,1.711121,-0.058667,-0.824928,1.49038,1.776858,-1.638993,1.621514,1.126938,0.57336,-1.309555,0.809375,0.470323,1.5625,1.344682,-1.123611,0.446994,-1.796088,1.993923,1.305114,1.98581,1.271263,2.345579,-1.23185,-1.636147,1.749673,0.005552,1.819803,2.029376,neutral
-0.871171,-0.987656,-0.846548,-0.935238,-1.146076,1.733514,0.31411,1.868581,-0.985209,-0.393359,0.834335,1.464135,-0.404441,1.487311,1.733558,-0.785163,-1.25535,1.617893,1.717067,0.481922,-1.827368,1.495152,-0.267716,-1.593746,-0.221087,1.206025,1.127243,-1.543921,0.618606,1.695248,1.076349,1.303001,-1.156886,1.631983,0.674723,-0.238096,1.231383,1.489514,-1.439779,1.768095,0.473856,0.196971,-1.322926,-1.665094,0.104166,0.803571,1.974674,-1.125819,0.11403,-1.073581,0.977478,0.81145,1.22706,2.563893,-1.767056,-1.469764,-1.627973,2.477958,-0.646591,1.699705,2.013503,neutral
-0.846492,-0.834869,-0.60284,-0.845552,-1.290493,1.467605,1.664015,0.640219,-0.997431,0.746696,1.061032,0.843929,-0.529981,1.976075,2.365242,-0.785507,-1.389652,2.378516,1.76555,0.772169,-1.686112,1.087063,-0.976544,-1.599395,0.07884,1.277212,1.589142,-1.543921,1.777942,0.673324,1.56874,1.188283,-1.439043,2.470575,-0.543809,-0.478764,1.243674,2.253723,-1.730361,1.38887,1.702214,0.579011,-1.248434,-0.889823,0.958394,2.023793,2.366702,-1.0397,-0.411351,-1.722085,2.944845,1.706412,3.113506,3.300761,-0.904069,-1.253573,-1.994592,2.825975,-1.897576,2.418337,0.243909,neutral
-1.071402,-1.020772,-0.930836,-1.032832,-1.260486,2.051957,1.521672,1.909782,-0.987606,0.708473,1.596999,0.278375,-0.751836,1.8439,1.518747,-0.785004,-1.389652,1.76557,1.887535,1.278491,-1.472489,1.528938,-0.150695,-1.577775,-0.001164,0.554998,1.367507,-1.49887,0.713951,2.083105,1.622639,1.175756,-1.300686,1.20671,-0.848553,-0.348882,1.194972,1.496403,-0.771068,1.477536,1.323761,0.419217,-1.286635,-0.572475,0.894599,2.763341,2.182756,-1.09564,0.50636,-1.223536,3.004332,1.856275,2.780101,2.099256,-0.248249,-1.058993,-1.731904,2.262151,0.563426,2.110765,2.430728,neutral
-0.960745,-1.074448,-1.095949,-1.033034,-1.242034,1.214373,-0.771638,0.812956,-0.993997,-0.945867,-0.878769,1.046421,-0.442481,1.601415,1.82156,-0.785453,-1.391443,1.568614,1.382766,-1.183927,-1.717379,0.483328,0.34438,-1.598804,0.018734,0.338297,1.139134,-1.318666,-0.857232,1.214157,1.186061,0.933219,-1.263574,2.082359,-0.760942,-0.339364,1.173187,1.400713,-1.853317,1.342571,0.80675,0.175537,-1.291728,-0.163986,1.214086,1.732247,1.433611,-1.148637,0.862634,-1.063844,1.738293,0.806988,1.624496,1.727872,0.385631,-0.473154,-1.69508,2.000444,0.434462,1.753824,1.144357,neutral
-0.835588,-0.90183,-0.214689,-0.870717,-1.719721,1.822366,2.442429,1.374091,-1.006921,1.875319,1.903657,0.707444,-0.444985,2.141222,1.911449,-0.787295,-1.703024,1.97255,1.979431,1.647924,-1.95036,1.197685,-0.583469,-1.920338,2.033742,2.065437,0.928195,-1.543921,2.993711,2.522673,1.397529,1.561263,-1.580905,1.85749,-0.852876,-0.727601,1.640299,2.235215,-1.70296,2.666969,1.927145,3.34848,-1.327382,0.014798,0.90823,1.698692,3.145085,-1.130971,0.228915,-1.967464,3.091121,1.686858,2.551179,3.388925,-0.187867,-1.686856,-1.726261,2.575756,-0.506145,2.30649,2.726652,neutral
-1.074898,-1.094373,-0.87331,-1.017302,-1.198415,0.7879,1.709502,0.297209,-0.985772,1.032625,1.144756,0.968781,-0.795265,1.410016,2.720453,-0.785441,-1.217745,2.343889,1.00864,0.861676,-1.900669,0.811123,0.633907,-1.623782,0.330105,-0.345751,1.654353,-1.487607,1.377645,-0.097029,1.692574,-0.811775,-1.404884,3.049915,-0.310284,-0.049947,1.036299,2.137906,-1.996001,0.529499,-0.025279,0.655228,-1.256074,-0.494238,0.076689,0.642221,0.399483,-1.063254,-0.107751,-1.577973,0.906112,0.836475,0.745254,-0.006777,-0.002342,-0.015321,-1.897216,-0.468281,-0.781321,1.269,0.059799,neutral
-0.771414,-0.785791,-0.901911,-0.79669,-1.160772,1.253852,-0.919231,0.820998,-0.994697,-1.034716,-1.157955,-0.777604,-0.42632,1.299261,1.988169,-0.785991,-1.260722,1.978906,1.758275,-1.290807,-1.922712,0.660239,-0.496974,-1.58552,0.305504,1.700555,1.361151,-1.543921,-0.981513,1.217839,2.026854,1.382723,-1.372178,1.14862,-2.098804,-0.31528,1.203989,1.838439,-0.242827,1.84927,1.116723,0.9038,-1.288545,-0.835238,0.832531,-0.04931,1.20848,-1.086072,-0.524682,-1.655871,0.311442,1.019103,0.070901,1.248787,-1.039447,-1.156698,-1.63952,2.139632,-0.809621,0.272351,0.521809,neutral
-1.03793,-1.060612,-1.00597,-1.011601,-1.247043,1.591287,1.405614,1.535527,-0.9906,0.112499,1.041157,0.758197,-0.704421,1.367483,1.648186,-0.78524,-1.412931,1.600913,1.773172,0.729043,-1.754747,1.26762,-0.238641,-1.589441,-0.037277,1.566802,1.355778,-1.543921,0.048888,0.904276,0.807811,1.335202,-1.5066,1.830711,-0.617921,-0.086731,1.126577,1.248045,-1.746208,0.614607,0.71386,0.435986,-1.308919,-0.108176,0.001063,0.595966,0.976777,-1.109625,0.025289,-1.805825,1.164651,0.602985,0.997673,1.867435,-0.054962,-0.118484,-1.693578,1.647063,-0.495629,1.733793,0.663366,neutral
-0.926601,-1.007494,-0.384257,-0.969528,-1.279515,0.858144,2.029792,0.260468,-0.994519,1.289959,0.977729,0.659285,-0.484844,1.215157,2.603798,-0.785596,-1.35921,2.51391,1.326043,0.775456,-1.742023,0.643638,0.607805,-1.612544,0.028026,0.05752,1.842735,-1.543921,2.661319,0.797843,1.918499,0.98158,-1.373459,2.805716,-0.426428,-0.246639,1.115088,2.22874,-2.137821,0.956634,0.407327,0.501332,-1.224877,-0.43219,0.312332,0.679712,0.75443,-1.012466,0.018086,-1.535129,1.228041,1.790331,1.16332,0.590502,-0.154184,0.060835,-2.080918,0.208064,-0.72645,1.241024,0.743666,neutral
