@relation 'openSmile_egmaps_cleaned-weka.filters.unsupervised.attribute.Remove-R28,46,50,52-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.unsupervised.attribute.Remove-R2,4,9,48-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.unsupervised.attribute.Remove-R46-54-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1'

@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute gender numeric
@attribute emotion {negative,positive,neutral}

@data
-0.657626,-0.628493,-0.927904,-1.179135,1.266117,-1.784008,1.730419,-0.19063,0.175498,-0.643516,-0.361898,-1.88623,-0.809974,-0.790573,1.29223,-0.983755,-1.299643,0.071471,-0.69791,-1.340608,-0.758098,-0.018044,0.04862,0.263451,1.92061,-0.636453,0.874163,-0.13983,0.80189,-2.005095,-0.652976,0.068297,-0.503261,-0.581921,-0.814219,-2.457148,-0.519646,-1.946432,-0.580947,-1.179618,0.485564,-1.92387,2.504266,0.626724,0.358499,0.835548,negative
-0.515997,-0.533126,-0.441404,-1.043988,1.452822,-1.598864,1.359492,-0.356681,0.245855,-0.594442,-0.401607,-1.898382,-0.602537,-0.513387,1.4757,-0.279305,-1.524785,-0.111128,-0.661786,-1.046224,-0.905549,0.303877,0.59289,-0.040308,2.506188,-0.6013,1.091041,0.475345,1.014344,-1.809361,-0.846146,0.070804,-0.674763,-0.157499,0.077664,-2.085681,0.146603,-1.793159,-1.026906,-1.331225,0.382159,-1.675807,1.987389,0.857314,0.517353,0.835548,negative
-0.455835,-0.418702,-0.512731,-1.208094,1.774157,-1.856623,1.7165,-0.401455,-0.055963,-0.898078,-0.282637,-1.535465,-0.799397,-0.880375,1.398627,-0.34108,-1.535435,-0.289073,0.014379,-1.812128,-0.929861,-0.713133,0.363269,-0.482237,1.326184,0.049104,0.889367,0.703616,0.790543,-0.916938,-0.650743,0.096986,-0.449944,-0.845815,-1.287665,-2.163026,-0.085816,-1.769368,-1.044183,-1.329656,-0.592589,-0.857089,2.088816,1.027981,-0.837821,0.835548,negative
-0.742558,-0.703971,-0.959707,-1.413499,1.262926,-1.54904,1.396162,-0.212729,-0.230047,-0.348414,-0.48896,-1.757737,-0.575955,-0.554691,0.95162,-0.98323,-0.92579,-0.194529,-0.974509,-0.995898,-1.001342,-1.030894,0.113012,0.531765,0.563905,-0.882273,0.53843,-0.147868,0.492093,-1.504259,-0.317463,0.112919,-0.228361,-0.647354,-0.53394,-2.309602,0.537352,-1.80576,-0.611733,-1.439999,0.421969,-1.961769,2.267492,0.550901,1.36733,0.835548,negative
-0.64486,-0.620782,-0.128934,-0.643294,2.138068,-1.700825,1.910373,-0.163602,-0.112218,0.413814,-0.34728,-1.31682,-1.115717,-0.820574,0.555804,0.392847,-0.617701,-0.184831,-0.50582,-1.62367,-0.689345,-1.809121,0.00922,0.181801,0.646795,-0.493522,0.088634,-0.136445,-0.040381,-1.131549,0.04618,-0.038648,0.273849,-0.86186,0.380602,-2.021486,1.187538,-1.612283,-0.615848,-1.21254,0.492204,-1.289832,1.990351,-0.04109,1.082629,0.835548,negative
-0.754414,-0.716772,-0.933256,-1.275699,2.137676,-1.920318,1.853886,-0.388912,-0.491979,-0.687539,-0.302467,-1.75318,-0.78195,-0.750597,1.366632,-0.513406,-1.436212,-0.4066,-0.774177,-1.621783,-0.975622,0.152501,0.63443,0.919947,0.227874,-0.677841,0.83958,0.599058,0.726739,-1.265769,-0.560954,0.152748,-0.34048,-0.781983,-1.305884,-1.985676,-0.355678,-1.695641,-1.28413,-1.507906,0.470305,-0.935174,1.963849,0.576227,-0.368318,0.835548,negative
-0.603725,-0.429368,-0.942742,-1.068306,1.656373,-1.458372,1.454214,-0.357103,-0.699028,-0.854582,-0.543618,-1.560205,-0.148429,-1.165396,1.289452,-0.602019,-1.355118,-0.81064,-0.236297,-1.289568,-1.00479,-0.715127,0.421405,0.613233,0.418689,-0.18051,0.863448,0.584779,0.72968,-0.534553,-0.669239,0.118747,-0.388928,-0.511204,-0.975398,-2.031799,-0.750776,-1.672517,-1.134647,-1.212822,0.569734,-1.031771,1.995615,0.826574,0.845313,0.835548,negative
-0.872514,-0.69036,-0.667218,-1.257026,1.887685,-1.940663,1.984228,-0.178898,-0.792093,-0.782657,-0.438675,-1.892122,-0.862465,-0.758149,2.44108,-0.435691,-2.860344,-0.687444,-0.726955,-1.236759,-1.012837,-0.011293,0.50151,0.2553,0.8513,-0.456924,1.9238,0.819598,1.779823,-1.703859,-1.561815,0.634332,-1.16108,-1.2415,-1.300921,-1.960573,0.215638,-1.758871,-1.452125,-1.535742,0.428836,-1.739478,1.843589,0.696612,0.435684,0.835548,negative
-0.042956,0.277715,-0.150253,-0.932493,2.341678,-1.935715,1.652876,-0.273892,-1.30818,-0.831834,-0.432458,-0.722145,-1.036019,-1.225933,1.385773,0.131692,-1.532565,-1.332139,0.397763,-1.301106,-1.178999,3.160069,0.277815,0.356809,1.026298,0.380977,1.004143,0.853413,0.940462,-0.734489,-0.63722,0.010943,-0.500855,-0.779773,-1.088177,-1.979828,0.297407,-1.678257,-1.215434,-1.146336,0.570092,-1.063122,2.002955,1.983152,0.473318,0.835548,negative
0.182409,0.468443,-0.220011,-0.689484,1.228287,-1.342622,0.996082,-0.450744,-1.295142,-1.630719,-0.166116,-0.60414,-0.412142,-0.352014,0.615711,-0.237981,-0.679335,-1.443986,0.299041,-1.43263,-1.537293,1.692454,0.438364,-0.743999,1.471964,0.248304,0.216988,-0.821305,0.201468,-0.893751,-0.117746,-0.095976,-0.104326,-1.137861,-1.046257,-2.448672,0.059011,-1.76728,-0.260901,-0.96888,-0.587826,-1.398878,2.443139,2.909553,0.138284,0.835548,negative
0.167935,0.478084,-0.877177,-0.989792,1.599898,-1.596279,1.202719,-0.40422,-1.606149,-1.045873,-0.466054,-0.559153,-0.494812,-0.720519,0.845959,-0.275953,-0.844508,-1.735676,0.522745,-1.014107,-1.294993,2.725843,0.358345,-0.075133,1.318655,0.473867,0.806037,0.727154,0.739671,-0.324037,-0.565592,-0.058932,-0.426092,0.105204,-0.642876,-1.738211,0.31343,-1.610383,-1.036587,-1.093643,-0.08002,-1.286699,1.622347,2.374728,0.809836,0.835548,negative
0.222777,0.531585,-0.069532,-0.520535,1.503047,-1.421884,1.257221,-0.382654,-1.644158,-1.172992,-0.540187,-0.557696,-0.81159,-0.80917,1.386242,0.664133,-1.391748,-1.754537,1.245961,-1.226477,-1.351963,2.725189,0.459504,0.015205,1.599059,1.157994,1.327204,1.365634,1.259167,-0.614348,-0.990091,-0.062465,-0.831866,0.150461,-0.146795,-2.032587,0.21947,-1.425299,-1.274318,-1.463048,0.168086,-0.341706,1.988231,2.6635,0.373991,0.835548,negative
-0.279104,-0.059896,-0.78083,-0.918768,1.668712,-1.310951,1.538079,-0.347154,-0.981997,-0.42173,-0.435023,-1.369682,-0.953127,-1.399683,0.321798,-0.296811,-0.349852,-1.136539,-0.572561,-1.322813,-1.091672,-0.735567,1.010522,0.213936,1.740264,-0.56927,0.035329,0.123474,-0.074191,-0.805983,0.053696,-0.072807,0.255658,-1.535263,-0.872566,-1.951287,2.1831,-1.776926,-0.54503,-1.183582,0.382651,-0.620812,1.87864,1.392202,-0.68505,0.835548,negative
-0.292928,0.010547,-0.516158,-1.169149,1.31017,-1.650153,1.31748,-0.418093,-1.62436,-1.000897,-0.584957,-1.386314,-0.580134,-1.060119,0.805298,-0.453562,-0.849182,-1.421215,-0.208347,-1.900757,-1.021,0.002125,0.791889,0.660132,3.345776,-0.207731,0.370521,0.192485,0.361362,-0.443781,-0.155893,-0.028082,-0.149349,-0.37827,-0.745924,-2.060662,-0.032447,-1.734839,-0.482384,-1.296691,0.247287,-0.556792,2.01111,1.488549,-1.123246,0.835548,negative
-0.254237,0.039023,-0.505385,-0.769691,1.564722,-1.573866,1.297646,-0.181074,-1.400978,-0.435566,-0.476112,-1.463016,-0.576203,-1.038797,0.868413,-0.091429,-0.77735,-1.39348,-0.255645,-0.974143,-1.178099,0.595035,0.406576,0.441714,1.241033,-0.199835,0.482006,0.553367,0.43415,-0.820165,-0.163094,0.116046,-0.075868,0.115616,0.1537,-1.75718,-0.339504,-1.574173,-0.951672,-1.504791,0.179077,-1.440369,1.65931,1.261066,0.592153,0.835548,negative
-0.223762,0.030112,-0.876116,-1.014639,1.738755,-1.327848,1.526061,-0.362887,-1.514401,-1.174743,-0.52809,-1.261885,-0.873901,-1.156758,0.723397,-0.212835,-0.668986,-1.592169,0.603739,-1.112341,-1.123595,-0.217163,0.673226,0.439011,2.102175,0.605208,0.399858,0.33501,0.294994,-0.625144,-0.188945,0.090274,0.008582,-0.526735,-0.940148,-1.93575,1.258771,-1.57001,-0.585286,-1.448452,0.333672,-0.984544,1.850125,1.56568,0.321776,0.835548,negative
-0.384891,-0.098842,-1.465915,-1.202487,0.792295,-0.936935,0.856647,-0.349035,-1.018257,-1.231098,-0.190857,-1.354729,-0.774928,-0.419993,0.599748,-1.369734,-0.642831,-1.141296,0.705553,-1.065295,-0.892562,-1.524484,-0.122244,0.557982,2.352758,0.656082,0.259496,0.434086,0.184491,-0.768174,-0.228367,-0.034436,-0.088866,-0.257908,-0.399739,-1.872985,-0.091321,-1.548838,-0.543778,-1.506853,0.582322,-0.728773,1.867586,1.087909,1.092311,0.835548,negative
-0.612828,-0.345509,-1.031115,-1.43061,1.331705,-1.157798,0.955257,-0.266423,-1.367478,-0.928083,-0.410804,-1.427876,-1.185623,-0.645419,1.792437,-1.251775,-1.998821,-1.33327,0.121096,-1.084911,-1.153027,0.317659,-0.078687,0.556547,1.456287,0.200139,1.33112,1.009726,1.239015,-0.157512,-1.090885,0.233384,-0.879703,-0.805525,-1.52157,-1.726835,-0.374317,-1.562676,-1.346351,-1.328075,0.490106,-1.269,1.686204,0.828837,0.15575,0.835548,negative
-0.413025,-0.254261,-0.359916,-0.782928,1.610752,-1.123071,0.950527,-0.212458,-0.961665,-0.647077,-0.436819,-0.946185,-0.867031,-0.968086,0.618886,0.502724,-0.669978,-1.091388,0.767857,-1.666755,-1.112085,0.023895,0.647739,-0.486362,0.436495,0.700542,0.369091,0.359733,0.282596,-0.011184,-0.311102,-0.074315,-0.142733,0.290736,0.125001,-2.084441,0.411616,-1.626662,-0.341198,-1.341222,-0.408522,0.051412,2.019325,0.92949,0.263965,0.835548,negative
-0.37371,-0.095528,-0.29938,-0.893205,1.613504,-1.351368,1.101876,-0.37005,-1.141482,-1.345458,-0.394001,-1.288234,-1.328561,-0.809951,1.451865,0.129503,-1.622445,-1.043717,0.709438,-1.183911,-1.098653,0.829983,0.668855,0.164947,1.816819,0.646068,1.076583,0.726273,0.980146,-0.494497,-0.928284,-0.071877,-0.712173,-0.793044,-0.969563,-2.092272,-0.561206,-1.757285,-0.607701,-1.033336,0.699909,0.22389,2.12771,1.563794,0.459583,0.835548,negative
-0.356287,-0.143286,-0.619016,-1.271729,2.213359,-1.700744,1.498476,-0.336475,-1.256597,-0.789411,-0.489394,-1.158785,-0.024981,-0.956745,2.084073,-0.112819,-2.564751,-1.449426,0.661789,-1.34001,-1.098885,1.191656,0.211056,-0.021437,0.528848,0.621975,1.561809,1.201429,1.39742,0.095699,-1.318557,-0.01429,-0.930145,-0.323451,-0.309267,-2.055096,0.766422,-1.588483,-1.270378,-1.227288,0.073154,-0.373329,1.985232,1.389111,1.079732,0.835548,negative
0.045162,0.311672,-0.626745,-1.187722,1.484732,-1.263664,0.874942,-0.276028,-0.52242,-0.811472,-0.325066,-0.678889,-0.454553,-0.980353,1.446775,-0.299106,-1.636586,-0.409098,0.576876,-0.848172,-0.801561,2.686842,-0.298749,-0.338556,1.202756,0.573316,1.295686,1.063458,1.189285,-0.6254,-1.16866,0.072689,-0.916873,-0.541861,-1.048335,-1.867399,0.659304,-1.634018,-1.193956,-0.978455,-0.210607,0.020379,1.879446,1.594153,0.261101,0.835548,positive
0.042522,0.364658,-1.284724,-1.420124,0.774135,-0.743787,0.466945,-0.489539,-0.954298,-1.107573,-0.201275,-0.691159,-1.13997,-0.200519,1.924505,-1.624282,-2.418799,-1.21355,2.091649,-0.651377,-0.876872,1.115742,-0.157143,-0.482858,0.788242,1.963711,1.639154,1.696509,1.563959,-0.025701,-1.748628,-0.050909,-1.537053,0.798707,1.256616,-2.166269,0.525557,-1.54684,-1.138844,-1.272171,-0.390184,0.72167,2.149366,1.716199,-0.670626,0.835548,positive
0.258447,0.542655,-0.457062,-0.779587,1.163019,-1.205934,0.955473,-0.818892,-0.317255,-1.114474,-0.322932,-0.851691,-1.290245,-0.204451,0.738352,-0.358911,-0.784926,0.008977,0.732219,-1.023568,-1.196123,2.095117,0.616166,-0.634794,0.109584,0.65548,0.663873,-0.374096,0.597956,-0.799336,-0.591858,-0.10517,-0.467314,-0.996151,-0.652474,-2.534635,0.545142,-1.832247,-0.23323,-0.926826,-0.58615,-1.066459,2.571416,2.354142,0.636224,0.835548,positive
0.139453,0.29876,-2.028258,-1.675353,1.226767,-1.052113,1.117978,-0.288735,-0.206647,-0.631881,-0.67194,-0.88662,-0.588734,-1.098937,1.729605,-1.473953,-2.032007,0.081059,1.118436,-0.589367,-1.041999,1.230377,-0.175685,-0.578428,1.219372,1.02412,1.608435,1.53623,1.494427,-0.605325,-1.498024,-0.098043,-1.18423,-0.352219,-0.834274,-1.961101,0.320952,-1.565698,-1.415478,-1.203788,-0.546362,-1.462532,1.973541,1.545603,-0.07205,0.835548,positive
0.136659,0.329222,-0.829881,-1.166633,1.38729,-1.16521,0.969801,0.696085,-0.566033,-0.053624,-0.416571,-0.732285,-0.963466,-0.757229,0.981686,-0.741912,-1.013765,0.160132,1.106167,-0.932229,-0.946312,2.283716,0.013261,-0.448431,0.93313,1.067544,0.886969,1.053736,0.869704,-0.096007,-0.712947,0.052454,-0.622884,0.482574,0.026834,-1.824761,0.630027,-1.324892,-1.068637,-1.408816,-0.38468,-0.392823,1.753278,1.274273,0.171507,0.835548,positive
-0.200552,-0.014689,-0.14722,-0.669721,1.411758,-1.224156,0.759279,-0.47193,-1.137578,-0.84517,-0.321414,-0.974066,-0.893277,-0.742623,1.864314,0.52668,-2.171391,-0.81246,2.131745,-1.260814,-1.027773,0.691494,0.093354,-0.054659,1.877071,2.042736,1.487109,1.418516,1.421695,0.031507,-1.390227,0.061239,-1.225381,0.288766,0.212147,-2.134991,1.015161,-1.703211,-0.944598,-1.006071,0.456938,-0.178311,2.16002,1.449851,0.601181,0.835548,positive
0.020174,0.197754,-0.646807,-1.274276,1.505727,-1.362185,1.03405,-0.276092,-0.695156,-0.685067,-0.539692,-0.84076,-0.759192,-0.951599,1.477211,-0.454769,-1.615832,-0.314312,0.902327,-0.496205,-0.941738,2.411622,0.750428,0.401201,0.522258,0.825071,1.264699,1.134602,1.238053,0.110214,-1.012644,-0.082281,-0.951957,0.580371,0.621425,-2.094039,0.372929,-1.614269,-0.556704,-1.170864,0.352287,-0.351724,2.093634,1.470133,0.530983,0.835548,positive
0.087381,-0.071761,-0.311592,-0.197846,1.497576,-0.769607,1.029514,0.169724,-0.111232,0.353337,-0.236913,-0.219425,-0.626921,-0.720397,1.179465,0.241986,-1.268879,0.85269,3.194758,-1.125412,-0.586147,0.117542,0.389669,-0.141893,2.675259,2.991154,0.973809,1.522445,0.834957,-0.519911,-0.965538,-0.100158,-0.656424,0.170516,-0.332581,-1.812238,1.610227,-1.529414,-0.658804,-0.718254,-0.025052,-1.001615,1.877599,0.909812,0.768121,0.835548,positive
0.206302,0.365211,0.429013,-0.011826,1.363345,-1.086108,1.008547,-0.239889,-0.930514,-0.896387,-0.431072,0.038784,0.251474,-0.870648,1.709864,1.018519,-1.923392,-0.672213,3.574396,-1.099133,-1.005713,1.942461,0.925974,0.506788,2.066373,3.275725,1.675194,2.362874,1.559475,0.472768,-1.664844,-0.305805,-1.340522,0.086589,-0.145595,-1.600605,1.35842,-1.1468,-1.013639,-1.016835,0.717244,0.171542,1.621821,2.075724,-0.025617,0.835548,positive
0.061459,0.164199,-0.800938,-0.664927,0.856145,-0.571416,0.876809,-0.217879,-0.568473,-0.773868,-0.436113,-0.208249,-0.788444,-0.934081,1.996263,0.018984,-2.4699,-0.259574,3.91415,-1.497895,-0.382743,-0.425848,0.448435,-0.200789,1.779468,3.593701,1.845355,2.515987,1.681447,2.423703,-2.057498,-0.316796,-1.576098,2.087565,2.276142,-1.750519,-0.376735,-1.245938,-1.076027,-1.284174,-0.101264,0.717383,1.854873,0.82492,0.454101,0.835548,positive
-0.191714,-0.102353,-1.21096,-1.271537,1.265216,-1.378828,1.002393,-0.282716,-0.179338,-0.694944,-0.409756,-0.968587,-0.624766,-0.884454,1.886548,-0.914183,-2.245757,-0.279042,0.509135,-1.056496,-0.920627,-0.059976,-0.052278,-0.079502,1.172999,0.507034,1.519036,1.008672,1.441179,-0.535394,-1.381145,0.066997,-1.176978,-0.262239,-1.017536,-2.05547,0.731528,-1.480459,-1.036733,-1.295021,-0.075303,-0.286701,2.006238,1.049368,0.747585,0.835548,positive
0.088546,-0.023635,-0.62914,-1.059775,0.9114,-1.29384,0.948061,0.043552,0.942479,-0.645601,-0.208878,-1.217622,-0.646525,-0.427146,1.486636,-0.831962,-1.514712,0.435746,0.341516,-0.783524,-0.809623,0.886355,0.55498,-0.083335,0.899115,0.337087,1.206891,0.987138,1.155868,-0.275519,-0.89058,0.036685,-0.774241,-0.016761,-0.572593,-1.889906,0.277082,-1.449761,-0.980712,-1.368,-0.0569,-0.643278,1.775654,1.061652,0.485998,0.835548,positive
0.293871,0.294149,-0.1953,-0.84786,0.718629,-0.93919,0.521634,-0.224394,0.216732,0.460162,-0.185345,-1.075822,0.03337,-0.471602,0.738224,-0.551476,-0.71231,1.134699,0.374187,-0.696033,-0.696342,1.243923,0.264188,1.227512,1.783195,0.328674,0.608354,0.373143,0.641803,-0.392768,-0.439071,-0.070961,-0.462832,-0.364885,-0.396286,-1.87746,-0.276,-1.534748,-0.657349,-1.116717,0.397328,-1.225854,1.840661,1.277094,-0.191983,0.835548,positive
0.066855,0.082858,-0.502091,-1.059059,1.237976,-1.484144,1.222012,-0.134053,0.459366,-0.199083,-0.460998,-1.204291,-0.410327,-0.682123,1.909774,-0.421257,-1.996072,-0.021654,0.234701,-0.809453,-0.896567,1.639471,0.290855,-0.220704,1.89925,0.213086,1.615306,1.218809,1.553814,-0.292444,-1.255082,-0.025558,-1.090053,-0.418371,-0.854289,-2.004764,0.575993,-1.537778,-1.100611,-1.277154,-0.129094,-0.710256,1.98576,1.274019,0.208611,0.835548,positive
0.289422,0.193598,-0.540379,-1.007684,1.086,-1.408244,1.338152,0.080482,0.587837,0.309257,-0.335252,-0.799681,-0.212321,-0.624996,1.33659,-0.278452,-1.216233,0.522669,-0.012727,-0.695644,-0.853644,1.824045,0.727292,0.373752,1.425387,-0.041881,1.227811,0.68857,1.220871,0.021776,-0.749323,-0.081517,-0.69859,0.947858,0.102256,-1.72329,0.366264,-1.232474,-0.767775,-1.327857,0.380197,-0.131622,1.66671,1.173883,0.619564,0.835548,positive
-1.132449,-1.195839,-1.241758,-1.757933,1.256196,-2.082881,1.688732,-0.168517,-0.457159,-0.409975,-0.483061,-1.843799,-0.73573,-1.100182,1.315127,-1.643656,-1.495736,-0.093779,-0.91682,-2.030599,-1.166975,-1.008494,-0.964481,-0.127884,1.231166,-0.599332,0.696022,1.036088,0.722761,-0.739968,-0.390444,0.73694,-0.450839,-0.989709,-0.727408,-2.075894,-0.196089,-1.9258,-1.460686,-1.546003,-0.086771,-0.3018,2.081506,0.036854,-0.934902,0.835548,neutral
-1.369783,-1.24496,-1.896572,-1.753637,0.793268,-1.281106,1.499011,-0.289816,-1.210059,-0.642948,-0.244929,-2.09677,-0.928803,-0.801456,0.662187,-2.458719,-0.723051,-0.382786,-0.030327,-1.517214,-0.944544,-1.131931,-1.261672,0.163721,1.819062,0.275588,0.23603,0.681069,0.203661,-0.962148,-0.19345,0.831957,-0.137632,-0.58772,0.348082,-2.244921,-0.580775,-1.888,-1.226907,-1.86168,0.268465,-1.39063,2.160242,-0.099049,-2.148947,0.835548,neutral
-0.948963,-0.919273,-1.832311,-1.926683,1.19832,-1.772108,1.625961,-0.585769,0.573003,0.85825,-0.488965,-1.909655,-0.833111,-0.876222,0.572241,-2.206681,-0.709401,0.303118,-0.50235,-1.821042,-0.803017,0.019066,-0.718342,-0.586326,0.688382,-0.289448,0.087986,-0.627674,0.092495,0.129091,-0.05382,0.510246,-0.059376,-1.704719,-0.88491,-2.58858,1.699485,-2.065169,-0.555764,-1.270386,-0.62123,-0.227173,2.633748,0.003843,-0.804111,0.835548,neutral
-1.12862,-1.235974,-1.366473,-1.245958,1.270306,-2.037527,1.845238,-0.509069,-0.16354,-0.804184,-0.387132,-1.890875,-0.187208,-0.916531,0.426399,-1.411585,-0.461397,-0.034377,-1.034794,-1.332835,-1.074981,-0.679451,-0.184132,-0.222493,0.466309,-0.781356,-0.036044,0.088413,-0.053352,-1.257206,0.153109,0.544988,0.177667,-0.85554,0.34646,-2.11384,-0.988962,-1.826329,-0.900211,-1.691695,-0.139109,-1.202216,2.038142,-0.088153,1.433303,0.835548,neutral
-1.273392,-1.090022,-1.356032,-1.344655,1.870977,-2.043161,2.086121,-0.435178,-1.194954,-0.09846,-0.602943,-2.095951,-0.298959,-1.444323,0.564218,-1.025879,-0.576439,-0.167765,-1.289841,-1.719306,-0.866644,-0.716573,0.739069,0.150691,1.359541,-1.041947,0.1133,0.429508,0.030012,-1.482397,-0.000684,0.493392,0.158253,-1.461988,-1.015379,-2.07645,-0.157957,-1.937251,-1.038713,-1.36518,0.141511,-1.227262,1.996809,-0.053753,-0.15243,0.835548,neutral
-0.973657,-0.917604,-1.492535,-1.411453,0.924073,-1.441892,1.513174,-0.220897,-0.028163,-0.506728,-0.341606,-1.943432,-0.678392,-0.891516,-0.027176,-1.851737,0.072233,-0.009646,-0.279099,-1.656979,-0.951949,-0.52094,-0.136205,0.447143,1.05199,0.040592,-0.361073,0.152649,-0.393756,-0.346738,0.40863,0.834075,0.457505,-0.193402,-0.674293,-2.107877,-1.125372,-1.893964,-0.850549,-1.676935,0.437103,0.158177,2.075149,-0.184298,-0.287302,0.835548,neutral
-1.130655,-1.210571,-1.944894,-1.712828,0.670101,-1.467189,1.413141,-0.288561,-0.220832,-0.899436,-0.268952,-1.779286,0.327494,-0.834237,1.502773,-2.261661,-1.778615,-0.056798,-0.422342,-1.477787,-1.195943,-0.706339,-0.74204,0.293812,1.601477,-0.254321,1.006899,0.917782,0.981519,-1.745439,-0.941552,0.398981,-0.86746,-1.915979,-1.462717,-2.146702,-0.90341,-1.906281,-1.147745,-1.517096,0.294741,-1.77232,2.109702,0.066423,-1.194695,0.835548,neutral
